attribution_tag,attribution_name,dimred_tag,dimred_name,prompt_count,soft_suff_mean,soft_suff_std,soft_comp_mean,soft_comp_std,final_suff_mean,final_suff_std,final_comp_mean,final_comp_std
deeplift,deeplift,baseline,baseline,6,0.019862758945720576,0.007833304641591435,0.2830174485930909,0.0827599113276471,2.4303438911042736,3.1759362590388394,0.8289719257759969,0.4683974454795281
deeplift,deeplift,factor_analysis_n_components_1,factor_analysis,6,0.028456465496245264,0.014143154341151213,0.3778139113310512,0.0784959080116659,5.423731282659186,4.488091852156672,1.1839696755522888,0.22497214116000294
deeplift,deeplift,factor_analysis_n_components_3,factor_analysis,6,0.01175623676460122,0.004086395531834169,0.18167881117442763,0.07222722406646175,-0.04654185739352101,4.404464151518056,0.43323360716097,0.15301989487307333
deeplift,deeplift,factor_analysis_n_components_5,factor_analysis,6,0.009960037624010333,0.005664176196083597,0.1567936116244218,0.06796444011381465,1.377135393361561,5.104826567272755,0.3858803650854122,0.2394043847288028
deeplift,deeplift,ica_n_components_1,ica,6,0.029019372981042475,0.026702987364012772,0.337171346285905,0.05568197404528947,0.799001119484811,4.041847837708923,1.0240846286981131,0.2636811203886529
deeplift,deeplift,ica_n_components_3,ica,6,0.011557911210497021,0.0066825710123027265,0.1694156428085606,0.0688500779886487,0.005043105630746683,2.0109077946944773,0.48875031807664376,0.197778111643428
deeplift,deeplift,ica_n_components_5,ica,6,0.01067878533374536,0.006624719934044236,0.15162723891044316,0.0814566340821522,0.5139872915469503,6.500666031185129,0.21551740773985986,0.22994824410071169
deeplift,deeplift,kernel_pca_n_components_1,kernel_pca,6,0.018915638063195347,0.00731300211894896,0.3024402033043105,0.11061384205345916,1.0659463026249167,2.34822515933361,0.8635822796337939,0.42049402523391394
deeplift,deeplift,kernel_pca_n_components_3,kernel_pca,6,0.013380504984154879,0.005664055407447602,0.2149605490307178,0.06537311947926225,2.2763129229974637,5.605682876582042,0.6724543778372531,0.44774791435454625
deeplift,deeplift,kernel_pca_n_components_5,kernel_pca,6,0.015707798612193416,0.006487705832540593,0.22932939842642652,0.06805745360906532,1.2547891207391233,4.332838995008577,0.6139118768919523,0.35982972730101537
