attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
input_x_gradient,input_x_gradient,ica_n_components_5,ica,1000,36.94,12.122844689402045,0.1275700239823412,0.008124165252430851,0.38115242113547504,0.02528622517651659,0.8180969315443274,0.03643322520566856,14.714,4.046798806535924,0.4095312191373336,0.05469734996465168
input_x_gradient,input_x_gradient,kernel_pca_n_components_1,kernel_pca,1000,36.94,12.122844689402045,0.4651329221136652,0.05622678739355901,0.5677008016708203,0.07468894261504401,0.6905792649293256,0.06210127221768439,18.747,7.544395861095103,0.510006216661203,0.12099729883085922
input_x_gradient,input_x_gradient,kernel_pca_n_components_3,kernel_pca,1000,36.94,12.122844689402045,0.31119186137057725,0.057509609231534496,0.584274573674138,0.0362143986547031,0.7489920308897209,0.030123893753010385,18.034,5.724649824715536,0.4934691320729462,0.05080267682039754
input_x_gradient,input_x_gradient,kernel_pca_n_components_5,kernel_pca,1000,36.94,12.122844689402045,0.2820307897015365,0.059502868071838015,0.5307985560848535,0.039372214896880746,0.7729370469720893,0.032005060958408334,17.386,5.368223339413313,0.47760045727929085,0.0530134181462578
input_x_gradient,input_x_gradient,nmf_n_components_1,nmf,1000,36.94,12.122844689402045,0.43090168817898267,0.13900044839858383,0.6486543572869299,0.1076230725339341,0.6307256097875618,0.10838244998015105,8.454,4.031890392872819,0.2396213255939957,0.10013059495684128
input_x_gradient,input_x_gradient,nmf_n_components_3,nmf,1000,36.94,12.122844689402045,0.26583611187148437,0.04818262401085422,0.6179788705340586,0.09930212297020277,0.6944918869188011,0.07531048151606776,8.638,3.654902777682919,0.24654173239689348,0.09501152443469289
input_x_gradient,input_x_gradient,nmf_n_components_5,nmf,1000,36.94,12.122844689402045,0.2069992387293249,0.03806516365396608,0.4936527390579215,0.059742439445598164,0.7456560825774851,0.05767391064616361,9.47,3.3169416790323734,0.27053531196934455,0.0860684403083972
input_x_gradient,input_x_gradient,pca_n_components_1,pca,1000,36.94,12.122844689402045,0.4651329186802011,0.0562267752651931,0.5677008028388917,0.07468894709241096,0.690579268521671,0.06210127547712354,18.747,7.544395861095103,0.510006216661203,0.12099729883085922
input_x_gradient,input_x_gradient,pca_n_components_3,pca,1000,36.94,12.122844689402045,0.3111918593363719,0.057509611550610996,0.5842745835510778,0.03621438996053215,0.7489920284989671,0.030123889135726077,18.034,5.724649824715536,0.4934691320729462,0.05080267682039754
input_x_gradient,input_x_gradient,pca_n_components_5,pca,1000,36.94,12.122844689402045,0.28203077952792877,0.05950286109161359,0.5307985547190343,0.039372228564583264,0.7729370587891289,0.03200509388343373,17.386,5.368223339413313,0.47760045727929085,0.0530134181462578
