attribution_tag,attribution_name,dimred_tag,dimred_name,prompt_count,soft_suff_mean,soft_suff_std,soft_comp_mean,soft_comp_std,final_suff_mean,final_suff_std,final_comp_mean,final_comp_std
lxt,lxt,nmf_n_components_3,nmf,100,0.011641348296475961,0.006147111635279976,0.14071217257500065,0.059683152735148376,2.159979231574857,3.8268473349835626,1.0131440219666643,0.36501897655148874
lxt,lxt,nmf_n_components_5,nmf,100,0.010584343752865495,0.005346383510847457,0.11066645849519201,0.04722187376377214,1.9137577526740048,4.136011066422726,0.8197391338339673,0.3503890676863981
lxt,lxt,pca_n_components_1,pca,100,0.017325830546287314,0.007759527918706113,0.2942832029279485,0.10747208068073806,4.816994177657851,4.383580633161864,1.6994121056855962,0.47506807798651807
lxt,lxt,pca_n_components_3,pca,100,0.01335197575157685,0.007748907025057247,0.1597957418978566,0.06435000545788651,2.844180162179521,4.143308376502282,1.1507704722593972,0.36352365948355775
lxt,lxt,pca_n_components_5,pca,100,0.011280323917694195,0.006010896083480302,0.14351019390639633,0.06076988053052755,2.296505919148222,3.7372240829641123,1.0156586672468664,0.34173195379506
saliency,saliency,baseline,baseline,100,0.012049524771140217,0.007462919092647546,0.14350308263662492,0.0665199227843827,1.5600768364247497,4.046915216269883,1.0111174137320569,0.36934116174284287
saliency,saliency,factor_analysis_n_components_1,factor_analysis,100,0.012920438760983836,0.007591045938893821,0.14105660189683744,0.061697969583483545,2.29534229376382,3.994225236116789,0.9619191503910228,0.3340888506768855
saliency,saliency,factor_analysis_n_components_3,factor_analysis,100,0.00996534280214266,0.004993709910276133,0.09621852182883471,0.04352200750736558,1.1729036142340268,3.8817089821781794,0.720503313482572,0.2607981687777134
saliency,saliency,factor_analysis_n_components_5,factor_analysis,100,0.009218692613224153,0.0047801708342780184,0.08558495951941532,0.0373540279921225,0.6359473137234449,3.3778770348209197,0.5988137602627455,0.27684201851402335
saliency,saliency,ica_n_components_1,ica,100,0.011255320458391022,0.006292984487946442,0.12721623201618246,0.05608506876868194,2.438488623962198,4.015101424889502,0.858400617488222,0.3013724070134171
saliency,saliency,ica_n_components_3,ica,100,0.00959360586691603,0.0049973961893562645,0.095548053861304,0.04815030296512733,0.711306556528145,3.7169365583797442,0.6956958858199213,0.28124852168328396
saliency,saliency,ica_n_components_5,ica,100,0.008424802338570587,0.004658828280343879,0.08403349048792486,0.04097592455024789,0.16065326393917914,3.836146024526377,0.5749351556162696,0.2587129643156285
saliency,saliency,kernel_pca_n_components_1,kernel_pca,100,0.01070022081967093,0.005613884861023851,0.13182237342067332,0.06570073854774149,2.4629114557381353,3.8745638654516066,0.8381243521199692,0.330099444224714
