attribution_tag,attribution_name,dimred_tag,dimred_name,paired_prompt_count,soft_suff_method_mean,soft_suff_baseline_mean,soft_suff_delta_mean,soft_suff_delta_median,soft_suff_p_value,soft_suff_positive_pairs,soft_suff_negative_pairs,soft_suff_nonzero_pairs,soft_suff_direction,soft_suff_test,soft_comp_method_mean,soft_comp_baseline_mean,soft_comp_delta_mean,soft_comp_delta_median,soft_comp_p_value,soft_comp_positive_pairs,soft_comp_negative_pairs,soft_comp_nonzero_pairs,soft_comp_direction,soft_comp_test,final_suff_method_mean,final_suff_baseline_mean,final_suff_delta_mean,final_suff_delta_median,final_suff_p_value,final_suff_positive_pairs,final_suff_negative_pairs,final_suff_nonzero_pairs,final_suff_direction,final_suff_test,final_comp_method_mean,final_comp_baseline_mean,final_comp_delta_mean,final_comp_delta_median,final_comp_p_value,final_comp_positive_pairs,final_comp_negative_pairs,final_comp_nonzero_pairs,final_comp_direction,final_comp_test
lxt,lxt,ica_n_components_1,ica,100,0.01583463972882647,0.012362498270530476,0.003472141458295992,0.0031226443698694527,0.0004087771674268152,68,32,100,better,paired_sign_test,0.36120747402792847,0.2808217447219405,0.080385729305988,0.08381759096880537,1.3097998650070218e-11,83,17,100,better,paired_sign_test,4.569275001325754,3.522520591938956,1.0467544093867989,1.0178277540106926,0.2712530240738347,56,44,100,no_clear_difference,paired_sign_test,1.8323720150513154,1.5608777747088167,0.2714942403424988,0.3284463939494354,1.667362649450101e-06,74,26,100,better,paired_sign_test
lxt,lxt,kernel_pca_n_components_1,kernel_pca,100,0.01705386936567914,0.012362498270530476,0.004691371095148664,0.005013504519614653,1.2579150016678854e-05,72,28,100,better,paired_sign_test,0.35300185354986074,0.2808217447219405,0.07218010882792027,0.07173698816311719,2.6059358186561008e-12,84,16,100,better,paired_sign_test,4.600218820106059,3.522520591938956,1.0776982281671037,0.8960155079410295,0.19334790449564246,57,43,100,no_clear_difference,paired_sign_test,1.8351841287262647,1.5608777747088167,0.2743063540174482,0.2823296949311769,1.590532847378614e-08,78,22,100,better,paired_sign_test
lxt,lxt,nmf_n_components_1,nmf,100,0.023169624830170838,0.012362498270530476,0.010807126559640367,0.010068510132800683,2.6059358186561008e-12,84,16,100,better,paired_sign_test,0.4323554518407803,0.2808217447219405,0.15153370711883976,0.14179284582771257,2.630866896130179e-25,97,3,100,better,paired_sign_test,6.026628289110295,3.522520591938956,2.5041076971713387,2.207491427878373,0.0017899303914868526,66,34,100,better,paired_sign_test,2.0880193898168735,1.5608777747088167,0.5271416151080566,0.5294171626411333,2.005959521923613e-21,94,6,100,better,paired_sign_test
lxt,lxt,pca_n_components_1,pca,100,0.01688089806964634,0.012362498270530476,0.004518399799115864,0.004112206960770022,7.850139645593671e-05,70,30,100,better,paired_sign_test,0.35449232743335785,0.2808217447219405,0.0736705827114173,0.08902692115361606,1.1159089057251951e-09,80,20,100,better,paired_sign_test,4.806870668326902,3.522520591938956,1.2843500763879456,0.4785896224385593,0.2712530240738347,56,44,100,no_clear_difference,paired_sign_test,1.8729322518955007,1.5608777747088167,0.31205447718668405,0.3654441639015572,2.7027625220487884e-10,81,19,100,better,paired_sign_test
saliency,saliency,baseline,baseline,100,0.009605543036767751,0.009605543036767751,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,0.2106637135382211,0.2106637135382211,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,2.755507371758823,2.755507371758823,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,1.322389489616596,1.322389489616596,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test
saliency,saliency,factor_analysis_n_components_1,factor_analysis,100,0.009230773588965806,0.009605543036767751,-0.00037476944780194613,-0.0005484635040346943,0.48411841360729146,46,54,100,no_clear_difference,paired_sign_test,0.19442645840898576,0.2106637135382211,-0.016237255129235392,-0.014920835947666904,0.020978735677851718,38,62,100,worse,paired_sign_test,3.0530288411145006,2.755507371758823,0.29752146935567636,-0.07527649208428144,0.7643534344026668,48,52,100,no_clear_difference,paired_sign_test,1.085761159596589,1.322389489616596,-0.23662833002000697,-0.15917547372738738,0.020978735677851718,38,62,100,worse,paired_sign_test
saliency,saliency,ica_n_components_1,ica,100,0.00852186600677464,0.009605543036767751,-0.0010836770299931127,-0.00038001901522252256,0.617299413589252,47,53,100,no_clear_difference,paired_sign_test,0.1875054509430671,0.2106637135382211,-0.023158262595153977,-0.021068287092814664,0.0035176417229701583,35,65,100,worse,paired_sign_test,1.8019276222241303,2.755507371758823,-0.9535797495346938,-0.8473851169975852,0.13321061920721333,42,58,100,no_clear_difference,paired_sign_test,1.1374318245756607,1.322389489616596,-0.18495766504093505,-0.159338013938921,0.006637120515926126,36,64,100,worse,paired_sign_test
saliency,saliency,kernel_pca_n_components_1,kernel_pca,100,0.008975918177630928,0.009605543036767751,-0.0006296248591368243,-0.00075757709284058,0.08862608011406758,41,59,100,no_clear_difference,paired_sign_test,0.18781051883412786,0.2106637135382211,-0.02285319470409324,-0.02393477156549246,0.020978735677851718,38,62,100,worse,paired_sign_test,1.6041557946435194,2.755507371758823,-1.1513515771153044,-1.6153667393125462,0.19334790449564246,43,57,100,no_clear_difference,paired_sign_test,1.1068386115266546,1.322389489616596,-0.21555087808994128,-0.171056688217064,1.667362649450101e-06,26,74,100,worse,paired_sign_test
saliency,saliency,nmf_n_components_1,nmf,100,0.01171371787432678,0.009605543036767751,0.0021081748375590247,0.0012061744783173943,0.0017899303914868526,66,34,100,better,paired_sign_test,0.24377506847123237,0.2106637135382211,0.03311135493301121,0.03646554386695587,1.2579150016678854e-05,72,28,100,better,paired_sign_test,2.441910607268415,2.755507371758823,-0.3135967644904089,0.04435780272746759,1.0,50,50,100,no_clear_difference,paired_sign_test,1.4554259476727032,1.322389489616596,0.13303645805610764,0.1409615204759015,0.006637120515926126,64,36,100,better,paired_sign_test
saliency,saliency,pca_n_components_1,pca,100,0.00911830667497602,0.009605543036767751,-0.00048723636179173334,0.000334399105137368,0.7643534344026668,52,48,100,no_clear_difference,paired_sign_test,0.18464657282396454,0.2106637135382211,-0.026017140714256586,-0.019244124404544476,0.0017899303914868526,34,66,100,worse,paired_sign_test,2.23408457564331,2.755507371758823,-0.5214227961155138,-0.3510423023100603,0.48411841360729146,46,54,100,no_clear_difference,paired_sign_test,1.1300491234815633,1.322389489616596,-0.19234036613503241,-0.14609844790792548,3.2160015295666335e-05,29,71,100,worse,paired_sign_test
value_zeroing,value_zeroing,baseline,baseline,100,0.008609743336090315,0.008609743336090315,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,0.2493386937690585,0.2493386937690585,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,2.1669193664451516,2.1669193664451516,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,1.4435104935703524,1.4435104935703524,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test
value_zeroing,value_zeroing,factor_analysis_n_components_1,factor_analysis,100,0.010398289243870706,0.008609743336090315,0.001788545907780391,0.0019978537279028495,0.0017899303914868526,66,34,100,better,paired_sign_test,0.2509205222587503,0.2493386937690585,0.0015818284896917123,-0.00897841387361159,0.617299413589252,47,53,100,no_clear_difference,paired_sign_test,3.6333612805237605,2.1669193664451516,1.46644191407861,0.815382263232366,0.13321061920721333,58,42,100,no_clear_difference,paired_sign_test,1.4810466086772243,1.4435104935703524,0.03753611510687152,0.003996898588568221,0.617299413589252,53,47,100,no_clear_difference,paired_sign_test
value_zeroing,value_zeroing,ica_n_components_1,ica,100,0.008636263030482268,0.008609743336090315,2.6519694391952658e-05,0.0009748632487711489,0.617299413589252,53,47,100,no_clear_difference,paired_sign_test,0.19658839868953046,0.2493386937690585,-0.05275029507952808,-0.040566008881556745,1.3129815522035853e-14,13,87,100,worse,paired_sign_test,2.744094604132832,2.1669193664451516,0.5771752376876801,0.3419012192112445,0.2712530240738347,56,44,100,no_clear_difference,paired_sign_test,1.1676496194229875,1.4435104935703524,-0.27586087414736454,-0.2650849670344524,6.147806615047977e-11,18,82,100,worse,paired_sign_test
value_zeroing,value_zeroing,kernel_pca_n_components_1,kernel_pca,100,0.008337033755761593,0.008609743336090315,-0.0002727095803287243,-0.0003659951815507094,0.48411841360729146,46,54,100,no_clear_difference,paired_sign_test,0.18961279015516022,0.2493386937690585,-0.0597259036138983,-0.05040125833607928,1.3097998650070218e-11,17,83,100,worse,paired_sign_test,2.5892576867948747,2.1669193664451516,0.4223383203497236,0.4320169984896429,0.7643534344026668,52,48,100,no_clear_difference,paired_sign_test,1.0969076478638062,1.4435104935703524,-0.34660284570654604,-0.30752389869611896,4.825421503937196e-13,15,85,100,worse,paired_sign_test
value_zeroing,value_zeroing,nmf_n_components_1,nmf,100,0.01133643646895602,0.008609743336090315,0.002726693132865707,0.001781659294262248,0.020978735677851718,62,38,100,better,paired_sign_test,0.34297365279437825,0.2493386937690585,0.09363495902531968,0.09399973225407943,2.726143732806038e-20,93,7,100,better,paired_sign_test,2.8647506709717625,2.1669193664451516,0.6978313045266112,0.5650614443708992,0.2712530240738347,56,44,100,no_clear_difference,paired_sign_test,1.8713371070614844,1.4435104935703524,0.4278266134911316,0.4415805587328696,2.5408533354923057e-16,89,11,100,better,paired_sign_test
value_zeroing,value_zeroing,pca_n_components_1,pca,100,0.008289003311770462,0.008609743336090315,-0.0003207400243198538,-0.0006999074568495387,0.48411841360729146,46,54,100,no_clear_difference,paired_sign_test,0.1971446359281527,0.2493386937690585,-0.05219405784090589,-0.0352224904649622,4.337366633421638e-09,21,79,100,worse,paired_sign_test,2.353804402848918,2.1669193664451516,0.18688503640376602,-0.11713404155028018,0.9204107626128213,49,51,100,no_clear_difference,paired_sign_test,1.1876618108222536,1.4435104935703524,-0.2558486827480987,-0.237086676927104,5.636282034205403e-07,25,75,100,worse,paired_sign_test
