attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
gradient_shap,gradient_shap,pca_n_components_5,pca,1000,65.65,11.341345869257587,0.25752113960590606,0.06711506017682055,0.493197961422607,0.06443319070353087,0.7436184090641388,0.0361571198949445,28.8,5.928165242563937,0.4396030378825792,0.055685484240190604
input_x_gradient,input_x_gradient,baseline,baseline,1000,65.65,11.341345869257587,0.27770562355236156,0.09463430784206926,0.5225495256342463,0.1281564960514343,0.690299336785025,0.09913849872086525,15.317,7.081571835380875,0.2363759455333098,0.10484635340056586
input_x_gradient,input_x_gradient,factor_analysis_n_components_1,factor_analysis,977,65.61821903787103,11.33987757712879,0.48566362481448433,0.038777857731269946,0.5221633376475344,0.020803555410058447,0.669921855950132,0.023809395022668243,36.7697031729785,6.799468338509534,0.5607271723633002,0.04144603492067564
input_x_gradient,input_x_gradient,factor_analysis_n_components_3,factor_analysis,977,65.61821903787103,11.33987757712879,0.20729693598724314,0.028336720789750507,0.60570539453351,0.04247944345507356,0.700639449184111,0.021893756133199275,29.063459570112588,5.255760452793153,0.44361780866955075,0.03244865580226756
input_x_gradient,input_x_gradient,factor_analysis_n_components_5,factor_analysis,977,65.61821903787103,11.33987757712879,0.1357545749255623,0.03696157770859681,0.3955221042009433,0.03801620762976856,0.7422149708103214,0.030396420239080107,24.536335721596725,4.36887276814337,0.37564380321377,0.03717887490540567
input_x_gradient,input_x_gradient,ica_n_components_1,ica,1000,65.65,11.341345869257587,0.4430079211558817,0.07229436404649152,0.536678599573778,0.06501796669237044,0.6781651046339632,0.06003447305002049,33.067,9.464358672677461,0.5038576579258287,0.1131801315049225
input_x_gradient,input_x_gradient,ica_n_components_3,ica,1000,65.65,11.341345869257587,0.18896030337786038,0.01683053392124098,0.5500912024265576,0.06640197908826245,0.7259916201351303,0.03152765659431618,26.716,5.7271410096263695,0.4077106446086104,0.05575063252627097
input_x_gradient,input_x_gradient,ica_n_components_5,ica,1000,65.65,11.341345869257587,0.11994755477521303,0.010450765690043802,0.3582959425613361,0.03257089254478813,0.7733321858544823,0.035216206998299034,23.243,4.30795885652469,0.3559510793307145,0.043154459825340975
input_x_gradient,input_x_gradient,kernel_pca_n_components_1,kernel_pca,1000,65.65,11.341345869257587,0.44300792545459977,0.07229437237081272,0.5366786202895812,0.06501798580373079,0.6781650876802721,0.060034493111898055,33.067,9.464358672677461,0.5038576579258287,0.1131801315049225
input_x_gradient,input_x_gradient,kernel_pca_n_components_3,kernel_pca,1000,65.65,11.341345869257587,0.2977043345134207,0.057505275793336044,0.5629934948996421,0.04564661518687875,0.7136390026862053,0.026955054044295226,30.522,6.191271908731505,0.4654773340389424,0.05276257542853681
input_x_gradient,input_x_gradient,kernel_pca_n_components_5,kernel_pca,1000,65.65,11.341345869257587,0.27023071907422613,0.05860985855990907,0.512772175435067,0.04997643899147658,0.7334112402190404,0.02748392218073409,29.099,5.837574519976279,0.44422977542893477,0.05237264592557369
input_x_gradient,input_x_gradient,nmf_n_components_1,nmf,1000,65.65,11.341345869257587,0.4080049439728363,0.14192332029278895,0.6313118281120694,0.1339863543915463,0.588598437707353,0.12273532267259211,10.926,6.616214801402559,0.1686685308792354,0.09894463153126377
input_x_gradient,input_x_gradient,nmf_n_components_3,nmf,1000,65.65,11.341345869257587,0.25947872168697544,0.059074663157656325,0.6096995077207945,0.12806346204497715,0.6316307084584816,0.09741672101558947,10.798,6.188982105281893,0.16684311821784287,0.09218692129323248
input_x_gradient,input_x_gradient,nmf_n_components_5,nmf,1000,65.65,11.341345869257587,0.19894812580723958,0.044437479935398864,0.4784976134417468,0.08411225704793364,0.6861790046408253,0.0805312906510892,12.253,5.745258827850926,0.1898528981942521,0.08590469951835926
input_x_gradient,input_x_gradient,pca_n_components_1,pca,1000,65.65,11.341345869257587,0.44300790735090007,0.0722943843981397,0.5366785922907507,0.06501794781091141,0.6781651146505047,0.060034452492446155,33.067,9.464358672677461,0.5038576579258287,0.1131801315049225
input_x_gradient,input_x_gradient,pca_n_components_3,pca,1000,65.65,11.341345869257587,0.2977043277108535,0.057505269657413545,0.5629934916808511,0.04564660162744541,0.7136390104480139,0.026955048784116854,30.522,6.191271908731505,0.4654773340389424,0.05276257542853681
input_x_gradient,input_x_gradient,pca_n_components_5,pca,1000,65.65,11.341345869257587,0.27023070852453557,0.05860985341455813,0.512772165146368,0.04997644052198653,0.7334112507358186,0.027483924338527737,29.099,5.837574519976279,0.44422977542893477,0.05237264592557369
lxt,lxt,baseline,baseline,1000,65.65,11.341345869257587,0.3169562134147236,0.08275286837779341,0.5776016141382331,0.10142176271394023,0.6513755078882618,0.08031588697496689,12.852,5.373543613945174,0.19855260343911715,0.08068546155342299
lxt,lxt,factor_analysis_n_components_1,factor_analysis,1000,65.65,11.341345869257587,0.48407565631453153,0.03802982576575219,0.5147851289502827,0.008706289658231574,0.6729691695545198,0.01914761313252989,37.611,6.484730582740561,0.5732829839849177,0.0182739074083091
lxt,lxt,factor_analysis_n_components_3,factor_analysis,1000,65.65,11.341345869257587,0.20667798274710913,0.00880993238795167,0.6171349814698002,0.03396161164579978,0.6961875279987997,0.01893559001711431,30.028,5.029563849133692,0.4580863770813817,0.013488640811214397
lxt,lxt,factor_analysis_n_components_5,factor_analysis,1000,65.65,11.341345869257587,0.13235193135180498,0.007590924412588243,0.39685027227733316,0.022884079612992755,0.7372713124960253,0.0284558123803636,25.048,3.9874296978875496,0.38303545755350127,0.020646079754770088
lxt,lxt,ica_n_components_1,ica,1000,65.65,11.341345869257587,0.4354129241307561,0.06487785314866279,0.5155406292523839,0.04530772653932362,0.6978322942652131,0.04486675236506924,36.099,7.75095324952204,0.5502646440427549,0.07079924340016949
lxt,lxt,ica_n_components_3,ica,1000,65.65,11.341345869257587,0.1921218510821519,0.014795618727743183,0.5651708302213668,0.057193632776850335,0.7238780207265948,0.028343422828802367,28.771,5.239657719070303,0.43898442079094935,0.035471872898207864
lxt,lxt,ica_n_components_5,ica,1000,65.65,11.341345869257587,0.11820242988666674,0.008969283033439981,0.35353535396103986,0.02752204009048151,0.7810015685794992,0.031819677392682544,24.635,4.244029545937067,0.37778801459223804,0.04223296599064157
