attribution_tag,attribution_name,dimred_tag,dimred_name,paired_prompt_count,soft_suff_method_mean,soft_suff_baseline_mean,soft_suff_delta_mean,soft_suff_delta_median,soft_suff_p_value,soft_suff_positive_pairs,soft_suff_negative_pairs,soft_suff_nonzero_pairs,soft_suff_direction,soft_suff_test,soft_comp_method_mean,soft_comp_baseline_mean,soft_comp_delta_mean,soft_comp_delta_median,soft_comp_p_value,soft_comp_positive_pairs,soft_comp_negative_pairs,soft_comp_nonzero_pairs,soft_comp_direction,soft_comp_test,final_suff_method_mean,final_suff_baseline_mean,final_suff_delta_mean,final_suff_delta_median,final_suff_p_value,final_suff_positive_pairs,final_suff_negative_pairs,final_suff_nonzero_pairs,final_suff_direction,final_suff_test,final_comp_method_mean,final_comp_baseline_mean,final_comp_delta_mean,final_comp_delta_median,final_comp_p_value,final_comp_positive_pairs,final_comp_negative_pairs,final_comp_nonzero_pairs,final_comp_direction,final_comp_test
deeplift,deeplift,baseline,baseline,100,0.010091956692734163,0.010091956692734163,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,0.2207626195949267,0.2207626195949267,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,2.205450633191579,2.205450633191579,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test,1.3537763178524878,1.3537763178524878,0.0,0.0,1.0,0,0,0,no_clear_difference,paired_sign_test
deeplift,deeplift,factor_analysis_n_components_1,factor_analysis,100,0.015371074565341399,0.010091956692734163,0.005279117872607234,0.005134103708332786,1.2579150016678854e-05,72,28,100,better,paired_sign_test,0.32315217039118815,0.2207626195949267,0.10238955079626136,0.10382129347070931,2.5408533354923057e-16,89,11,100,better,paired_sign_test,3.71990004996125,2.205450633191579,1.5144494167696712,1.1014633317709879,0.0008737198369123723,67,33,100,better,paired_sign_test,1.3000946543512262,1.3537763178524878,-0.05368166350126149,0.33570701678561987,0.0008737198369123723,67,33,100,worse,paired_sign_test
deeplift,deeplift,factor_analysis_n_components_3,factor_analysis,100,0.00791393649078414,0.010091956692734163,-0.002178020201950023,-0.0008658518574647649,0.03520020021770481,39,61,100,worse,paired_sign_test,0.19746536340677914,0.2207626195949267,-0.023297256188147587,-0.012476679252950776,0.020978735677851718,38,62,100,worse,paired_sign_test,1.8943608299366161,2.205450633191579,-0.31108980325496277,-0.2257610633249591,0.7643534344026668,48,52,100,no_clear_difference,paired_sign_test,0.8225398145286243,1.3537763178524878,-0.5312365033238635,-0.1280720622999182,0.006637120515926126,36,64,100,worse,paired_sign_test
deeplift,deeplift,factor_analysis_n_components_5,factor_analysis,100,0.007398834123086761,0.010091956692734163,-0.0026931225696474026,-0.0018333401877329352,0.0035176417229701583,35,65,100,worse,paired_sign_test,0.1608146443753643,0.2207626195949267,-0.05994797521956242,-0.04230617918746378,6.147806615047977e-11,18,82,100,worse,paired_sign_test,1.3626461228607953,2.205450633191579,-0.8428045103307841,-1.5046648232437985,0.3682016173266962,45,55,100,no_clear_difference,paired_sign_test,0.600019658912954,1.3537763178524878,-0.7537566589395337,-0.3333522982291349,8.284451872080076e-14,14,86,100,worse,paired_sign_test
deeplift,deeplift,ica_n_components_1,ica,100,0.014738680533405572,0.010091956692734163,0.004646723840671411,0.004445147404389307,4.69241261264223e-06,73,27,100,better,paired_sign_test,0.27003175353026027,0.2207626195949267,0.04926913393533355,0.055385233616777926,5.636282034205403e-07,75,25,100,better,paired_sign_test,3.973553861442085,2.205450633191579,1.7681032282505067,1.806310222624044,0.012032975725363477,63,37,100,better,paired_sign_test,1.507918209356336,1.3537763178524878,0.15414189150384794,0.22310515314754598,0.006637120515926126,64,36,100,better,paired_sign_test
deeplift,deeplift,ica_n_components_3,ica,100,0.0072686847473749224,0.010091956692734163,-0.002823271945359241,-0.0013689960027944291,0.0035176417229701583,35,65,100,worse,paired_sign_test,0.18464871268387634,0.2207626195949267,-0.03611390691105046,-0.032128777478558,4.69241261264223e-06,27,73,100,worse,paired_sign_test,1.1737529870769525,2.205450633191579,-1.0316976461146268,-1.0601304234252567,0.012032975725363477,37,63,100,worse,paired_sign_test,1.20991823647531,1.3537763178524878,-0.14385808137717782,-0.14103104711405512,0.0004087771674268152,32,68,100,worse,paired_sign_test
deeplift,deeplift,ica_n_components_5,ica,100,0.007194049757345512,0.010091956692734163,-0.002897906935388653,-0.0013933957663459988,0.012032975725363477,37,63,100,worse,paired_sign_test,0.15286736115502195,0.2207626195949267,-0.06789525843990482,-0.05515787133512854,3.322048979453653e-18,9,91,100,worse,paired_sign_test,0.2868735859543525,2.205450633191579,-1.9185770472372263,-0.8574210838516001,0.056887933640980784,40,60,100,no_clear_difference,paired_sign_test,0.9605887937227304,1.3537763178524878,-0.3931875241297573,-0.34093432426070414,1.9113575360277067e-15,12,88,100,worse,paired_sign_test
deeplift,deeplift,kernel_pca_n_components_1,kernel_pca,100,0.0137213005647764,0.010091956692734163,0.0036293438720422368,0.0041572904762276685,0.0017899303914868526,66,34,100,better,paired_sign_test,0.2742836113185781,0.2207626195949267,0.053520991723651344,0.06364086734488714,7.850139645593671e-05,70,30,100,better,paired_sign_test,3.258550592556582,2.205450633191579,1.0530999593650034,0.4242131634952905,0.19334790449564246,57,43,100,no_clear_difference,paired_sign_test,1.4953600839759082,1.3537763178524878,0.14158376612342033,0.21179444626421473,0.006637120515926126,64,36,100,better,paired_sign_test
deeplift,deeplift,kernel_pca_n_components_3,kernel_pca,100,0.009554025353271,0.010091956692734163,-0.000537931339463165,0.0004602034278708726,0.3682016173266962,55,45,100,no_clear_difference,paired_sign_test,0.21155204579643808,0.2207626195949267,-0.009210573798488638,-0.008843449452296044,0.2712530240738347,44,56,100,no_clear_difference,paired_sign_test,2.8352913040447674,2.205450633191579,0.6298406708531881,0.35914749368666365,0.617299413589252,53,47,100,no_clear_difference,paired_sign_test,1.3418517231815812,1.3537763178524878,-0.011924594670906532,0.015975545980354056,0.9204107626128213,51,49,100,no_clear_difference,paired_sign_test
deeplift,deeplift,kernel_pca_n_components_5,kernel_pca,100,0.008711531632583338,0.010091956692734163,-0.0013804250601508264,-0.0005672352640681807,0.617299413589252,47,53,100,no_clear_difference,paired_sign_test,0.20016002384668155,0.2207626195949267,-0.020602595748245207,-0.01348177518188197,0.19334790449564246,43,57,100,no_clear_difference,paired_sign_test,1.6832497739371157,2.205450633191579,-0.5222008592544631,-0.06062305739372653,0.9204107626128213,49,51,100,no_clear_difference,paired_sign_test,1.217730447787409,1.3537763178524878,-0.13604587006507896,-0.1445678239328511,0.0004087771674268152,32,68,100,worse,paired_sign_test
